id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades
44453590,2634978,Isole,Cannaregio,45.44149,12.33689,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2 baths,1,1125,1125,1125,153.0,8,27,38,271,15,6,0,2021-08-09,2025-05-13,0.32,3.93,4.47,4.53,4.47,4.27,4.93,4.0,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4QLMHZGLT,"[""Microwave"", ""Heating"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove""]"
44671211,2634978,Isole,Cannaregio,45.44307,12.33357,Entire rental unit,Entire home/apt,8,3.0,3.0,4.0,3 baths,1,1125,1125,1125,803.0,5,24,45,296,46,10,3,2021-10-31,2025-05-26,1.04,4.74,4.85,4.7,4.78,4.65,4.93,4.63,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4MLRGS59J,"[""Microwave"", ""Heating"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove"", ""Freezer""]"
45132577,2634978,Isole,Santa Croce,45.44162,12.33047,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1 bath,1,1125,1125,1125,141.0,27,57,87,362,79,18,0,2021-11-21,2025-05-04,1.82,4.63,4.67,4.84,4.61,4.73,4.73,4.48,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2G9UTGKUL,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
45167898,2634978,Isole,San Marco,45.43509,12.33961,Entire rental unit,Entire home/apt,5,1.0,2.0,1.0,1 bath,1,1125,1125,1125,228.50778129734195,6,8,19,268,58,13,0,2021-08-20,2025-04-03,1.24,4.4,4.4,4.64,4.02,4.5,4.93,4.37,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4ZMRALLXM,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Cooking basics"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
46132762,2634978,Isole,San Marco,45.43482,12.3386,Entire rental unit,Entire home/apt,10,2.0,4.0,7.0,2 baths,1,1125,1125,1125,528.0,3,4,6,248,84,15,0,2021-05-30,2025-04-15,1.7,4.63,4.6,4.75,4.33,4.68,4.9,4.68,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4UBXRROF3,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
50533085,2634978,Isole,Cannaregio,45.44402,12.33387,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,1 bath,1,1125,1125,1125,243.0,11,34,58,324,44,17,1,2021-08-23,2025-05-18,0.95,4.7,4.75,4.66,4.5,4.59,4.8,4.57,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4V8HJ9I6L,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove"", ""Freezer""]"
50584607,2634978,Isole,Cannaregio,45.44245,12.33572,Entire rental unit,Entire home/apt,11,5.0,4.0,6.0,5 baths,1,1125,1125,1125,1088.0,5,22,43,294,58,4,0,2021-07-03,2024-12-23,1.2,4.83,4.78,4.88,4.78,4.84,4.84,4.66,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4MLRGS59J,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Stove"", ""Dryer"", ""Freezer""]"
50736716,2634978,Isole,Santa Croce,45.4408,12.32672,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,2 baths,1,1125,1125,1125,408.0,0,5,9,261,56,20,0,2021-10-23,2025-05-09,1.26,4.84,4.88,4.86,4.91,4.82,4.8,4.73,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4OTB4DS4R,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Freezer""]"
50983344,2634978,Isole,Santa Croce,45.44073,12.32679,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1 bath,1,1125,1125,1125,249.0,4,11,36,297,52,21,0,2022-04-11,2025-04-04,1.34,4.65,4.69,4.77,4.87,4.6,4.77,4.58,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4CHPKI2AG,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Freezer""]"
51007138,2634978,Isole,Santa Croce,45.44171,12.32687,Entire rental unit,Entire home/apt,12,3.0,5.0,7.0,3 baths,1,1125,1125,1125,781.0,0,2,6,258,60,11,1,2021-09-05,2025-06-03,1.3,4.78,4.88,4.82,4.95,4.83,4.78,4.77,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4CHPKI2AG,"[""Microwave"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Clothing storage: closet"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Central heating"", ""Crib - available upon request"", ""Toaster"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Central air conditioning"", ""Freezer"", ""Bidet""]"
51028647,2634978,Isole,Santa Croce,45.44231,12.32711,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,2 baths,1,1125,1125,1125,443.0,4,11,18,255,91,27,3,2021-09-05,2025-05-29,1.98,4.9,4.96,4.87,4.8,4.81,4.88,4.82,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4JAMAVCKP,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Freezer""]"
51028787,2634978,Isole,Santa Croce,45.44053,12.32707,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,1 bath,1,1125,1125,1125,302.0,2,6,23,288,46,14,2,2021-09-25,2025-05-29,1.01,4.8,4.89,4.8,4.93,4.89,4.85,4.65,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4M8ZG4HHV,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Freezer""]"
51030242,2634978,Isole,Santa Croce,45.44047,12.325,Entire rental unit,Entire home/apt,16,4.0,6.0,9.0,4 baths,1,1125,1125,1125,1130.0,2,5,6,234,42,7,0,2021-10-12,2025-04-27,0.94,4.79,4.93,4.93,4.86,4.6,4.83,4.76,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4JAMAVCKP,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Freezer""]"
51610387,2634978,Isole,Santa Croce,45.44138,12.32688,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,212.0,13,24,40,315,54,7,0,2021-10-03,2024-10-01,1.2,4.63,4.65,4.74,4.83,4.69,4.78,4.5,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4MFYYCOBE,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
51611862,2634978,Isole,Santa Croce,45.4397,12.32547,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,153.0,1,6,32,290,47,13,1,2021-09-26,2025-05-20,1.04,4.66,4.68,4.72,4.7,4.53,4.74,4.51,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4RO7HRPDL,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
568669015232129122,2634978,Isole,Santa Croce,45.44057,12.32766,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,2 baths,1,1125,1125,1125,490.0,0,1,15,273,15,4,0,2022-05-29,2025-03-04,0.4,4.53,4.4,4.73,4.53,4.6,4.67,4.4,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4MFYYCOBE,"[""Microwave"", ""Heating"", ""Essentials"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Central air conditioning""]"
579510180700528060,2634978,Isole,Cannaregio,45.43993,12.33913,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1 bath,1,1125,1125,1125,143.0,17,47,68,189,55,21,2,2022-04-28,2025-06-01,1.44,4.75,4.71,4.87,4.84,4.69,4.93,4.64,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2WCAIO98J,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer""]"
583155402481165064,2634978,Isole,Cannaregio,45.44012,12.33998,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,156.0,8,16,19,280,64,18,1,2022-03-27,2025-05-29,1.63,4.63,4.77,4.73,4.78,4.86,4.81,4.59,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4Q48TH75Q,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
585232092661131272,2634978,Isole,Cannaregio,45.44067,12.34131,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,2 baths,1,1125,1125,1125,496.0,0,3,6,207,6,3,0,2023-05-24,2024-11-10,0.24,4.83,4.83,5.0,4.83,4.33,4.83,5.0,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4Q48TH75Q,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
633740196350112414,2634978,Isole,Cannaregio,45.44305,12.32593,Entire rental unit,Entire home/apt,8,4.0,4.0,4.0,4 baths,1,1125,1125,1125,705.0,9,28,47,302,37,19,0,2022-06-04,2025-04-29,1.0,4.78,4.78,4.84,4.73,4.68,4.81,4.68,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B44IDYXAUX,"[""Refrigerator"", ""Oven"", ""Bed linens"", ""Host greets you"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water"", ""Crib"", ""Kitchen"", ""Dishwasher"", ""Iron"", ""Gas stove"", ""Hair dryer"", ""Wifi""]"
633788258308589731,2634978,Isole,Santa Croce,45.44121,12.32642,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2 baths,1,1125,1125,1125,177.0,9,25,42,310,25,15,0,2022-05-28,2025-04-30,0.67,4.64,4.76,4.72,4.8,4.72,4.72,4.44,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B493O8GW92,"[""Refrigerator"", ""Bed linens"", ""Host greets you"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Crib"", ""Kitchen"", ""Iron"", ""Hair dryer"", ""Wifi""]"
634526850333755820,2634978,Isole,Santa Croce,45.44129,12.32455,Entire rental unit,Entire home/apt,12,6.0,6.0,7.0,6 baths,1,1125,1125,1125,1095.0,5,17,29,283,11,3,0,2022-06-20,2024-09-20,0.3,4.64,4.73,4.55,4.82,4.73,4.64,4.64,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B44IDYXAUX,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
648342882380228260,2634978,Isole,Santa Croce,45.43897,12.33077,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,1 bath,1,1125,1125,1125,167.0,8,30,55,330,41,20,1,2022-08-12,2025-05-21,1.18,4.54,4.76,4.54,4.49,4.61,4.83,4.41,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4DEDUEDOA,"[""Essentials"", ""Air conditioning"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Coffee maker: espresso machine"", ""Washer"", ""Iron"", ""Bathtub"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Central heating"", ""Crib - available upon request"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
671493098924148892,2634978,Isole,Santa Croce,45.43999,12.33144,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1 bath,1,1125,1125,1125,167.0,1,7,22,296,65,25,0,2022-09-06,2025-05-10,1.92,4.75,4.8,4.75,4.86,4.78,4.89,4.6,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2EFVX3DWO,"[""Microwave"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Central heating"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Stove"", ""Free washer \u2013 In unit""]"
776570921414904136,2634978,Isole,Castello,45.4389061,12.3418421,Entire rental unit,Entire home/apt,8,3.0,3.0,5.0,3 baths,1,1125,1125,1125,552.0,3,15,34,301,90,39,2,2023-04-08,2025-05-31,3.37,4.89,4.83,4.87,4.91,4.8,4.96,4.71,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042C2Z4DDPQG9,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer""]"
777989638097946158,2634978,Isole,Castello,45.4367107,12.3479941,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1 bath,1,1125,1125,1125,205.0,6,18,30,293,25,8,0,2023-01-02,2025-05-12,0.84,4.76,4.76,4.6,4.8,4.8,4.68,4.6,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4KDPOTYBM,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor dining area"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Freezer"", ""Bidet""]"
832296493775728970,2634978,Isole,San Polo,45.436750764084856,12.330179734562554,Entire rental unit,Entire home/apt,5,2.0,2.0,2.0,2 baths,1,1125,1125,1125,171.0,9,26,56,321,18,11,1,2023-04-22,2025-05-28,0.69,4.56,4.83,4.67,4.5,4.89,5.0,4.67,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4C2FYJZ65,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Host greets you"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
841761973514965343,2634978,Isole,Cannaregio,45.440003249502944,12.339789929795144,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,198.0,6,17,47,255,45,17,0,2023-04-23,2025-03-03,1.72,4.73,4.76,4.73,4.82,4.8,4.76,4.4,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4PXJX9P8W,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
846971626425009154,2634978,Isole,Cannaregio,45.43985,12.33573,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2 baths,1,1125,1125,1125,229.0,9,27,43,280,30,18,1,2023-04-05,2025-06-01,1.12,4.73,4.77,4.77,4.5,4.77,4.87,4.53,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B49AQEPQ9D,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove"", ""Freezer""]"
848208372538001048,2634978,Isole,San Marco,45.4337618849008,12.331439244230587,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,2 baths,1,1125,1125,1125,426.0,4,11,21,270,47,17,1,2023-06-23,2025-05-20,1.94,4.64,4.68,4.47,4.89,4.74,4.96,4.6,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4IRQ6F9UR,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove"", ""Dryer"", ""Freezer""]"
848421217400729417,2634978,Isole,Cannaregio,45.44586,12.32901,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,2 baths,1,1125,1125,1125,360.0,18,37,64,312,10,4,1,2023-08-17,2025-05-26,0.45,4.3,4.3,4.6,4.5,4.4,4.7,3.9,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B49U2RNSBM,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
849025473906874035,2634978,Isole,Cannaregio,45.44393,12.3341,Entire rental unit,Entire home/apt,8,4.0,4.0,5.0,4 baths,1,1125,1125,1125,522.0,11,28,45,286,25,7,0,2023-05-19,2025-05-06,0.99,4.32,4.4,4.2,4.52,4.44,4.44,4.2,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B44CDCP279,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Patio or balcony"", ""Toaster"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
849126724707015295,2634978,Isole,Cannaregio,45.44356449107392,12.334163961735705,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,2 baths,1,1125,1125,1125,173.0,5,18,38,296,10,4,0,2023-07-10,2025-05-17,0.42,4.5,4.3,4.4,4.5,4.7,5.0,4.3,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B46PU88R4W,"[""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Backyard"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""Dishwasher"", ""Stove""]"
851855228108319397,2634978,Isole,Cannaregio,45.44191541866969,12.333701352723809,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1 bath,1,1125,1125,1125,194.0,0,0,0,0,0,0,0,2222-01-01,2222-01-01,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,t,f,2012-06-14,within an hour,0.99,0.99,t,t,139.0,139.0,134,0,0,IT027042B4KPMD4YC3,"[""Microwave"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pets allowed"", ""Oven"", ""Host greets you"", ""Hot water kettle"", ""Washer"", ""Iron"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Backyard"", ""Hot water"", ""Crib"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Stove""]"
